1 at: 4.98  st: 4.98  vt: 2.96  dt: 7.93
30798 at: 383.57  st: 459.27  vt: 3.49  dt: 462.75
30801 at: 387.32  st: 462.75  vt: 2.88  dt: 465.63
30799 at: 383.76  st: 460.73  vt: 6.18  dt: 466.91
30793 at: 375.73  st: 449.87  vt: 17.33  dt: 467.20
30804 at: 393.41  st: 467.20  vt: 0.48  dt: 467.68
30792 at: 374.54  st: 448.90  vt: 21.53  dt: 470.44
30802 at: 387.50  st: 465.63  vt: 5.57  dt: 471.20
30807 at: 400.17  st: 471.20  vt: 0.52  dt: 471.73
30805 at: 393.93  st: 467.68  vt: 8.11  dt: 475.80
30806 at: 399.40  st: 470.44  vt: 6.02  dt: 476.46
30800 at: 386.03  st: 460.94  vt: 16.09  dt: 477.03
30809 at: 402.38  st: 475.80  vt: 4.14  dt: 479.94
30811 at: 404.11  st: 477.03  vt: 3.86  dt: 480.90
30813 at: 407.44  st: 480.90  vt: 0.20  dt: 481.09
30814 at: 409.88  st: 481.09  vt: 0.66  dt: 481.75
30812 at: 405.28  st: 479.94  vt: 2.97  dt: 482.91
30810 at: 403.54  st: 476.46  vt: 8.86  dt: 485.32
30816 at: 410.92  st: 482.91  vt: 7.42  dt: 490.33
30818 at: 412.26  st: 490.33  vt: 0.66  dt: 490.99
30808 at: 401.44  st: 471.73  vt: 22.01  dt: 493.74
30796 at: 379.47  st: 454.58  vt: 40.53  dt: 495.11
30820 at: 415.55  st: 493.74  vt: 2.44  dt: 496.18
30822 at: 416.76  st: 496.18  vt: 0.61  dt: 496.80
30815 at: 410.27  st: 481.75  vt: 17.52  dt: 499.27
30819 at: 415.35  st: 490.99  vt: 9.81  dt: 500.80
30821 at: 415.62  st: 495.11  vt: 6.26  dt: 501.38
30823 at: 417.76  st: 496.80  vt: 5.64  dt: 502.44
30817 at: 411.27  st: 485.32  vt: 17.25  dt: 502.57
30824 at: 421.19  st: 499.27  vt: 4.70  dt: 503.97
30827 at: 426.90  st: 502.44  vt: 6.12  dt: 508.55
30826 at: 425.51  st: 501.38  vt: 10.44  dt: 511.82
30828 at: 428.35  st: 502.57  vt: 13.07  dt: 515.64
30832 at: 432.31  st: 515.64  vt: 0.86  dt: 516.50
30830 at: 428.69  st: 508.55  vt: 9.24  dt: 517.79
30831 at: 429.66  st: 511.82  vt: 6.07  dt: 517.89
30835 at: 436.12  st: 517.89  vt: 0.27  dt: 518.16
30836 at: 437.05  st: 518.16  vt: 1.62  dt: 519.77
30803 at: 388.33  st: 466.91  vt: 53.04  dt: 519.95
30834 at: 435.19  st: 517.79  vt: 2.77  dt: 520.56
30825 at: 424.06  st: 500.80  vt: 21.31  dt: 522.11
30837 at: 437.56  st: 519.77  vt: 2.55  dt: 522.32
30840 at: 443.55  st: 522.11  vt: 0.46  dt: 522.57
30842 at: 451.53  st: 522.57  vt: 0.09  dt: 522.66
30838 at: 437.65  st: 519.95  vt: 6.17  dt: 526.12
30839 at: 437.74  st: 520.56  vt: 6.92  dt: 527.47
30829 at: 428.42  st: 503.97  vt: 23.70  dt: 527.67
30841 at: 444.22  st: 522.32  vt: 9.82  dt: 532.14
30844 at: 456.68  st: 526.12  vt: 6.31  dt: 532.43
30846 at: 458.81  st: 527.67  vt: 7.18  dt: 534.84
30848 at: 459.70  st: 532.43  vt: 2.56  dt: 535.00
30845 at: 456.85  st: 527.47  vt: 9.37  dt: 536.84
30843 at: 453.82  st: 522.66  vt: 14.26  dt: 536.93
30849 at: 460.42  st: 534.84  vt: 5.43  dt: 540.27
30853 at: 463.84  st: 540.27  vt: 0.21  dt: 540.48
30852 at: 463.81  st: 536.93  vt: 5.11  dt: 542.03
30850 at: 461.52  st: 535.00  vt: 8.28  dt: 543.27
30854 at: 467.16  st: 540.48  vt: 7.84  dt: 548.32
30851 at: 461.96  st: 536.84  vt: 15.67  dt: 552.51
30833 at: 432.38  st: 516.50  vt: 38.69  dt: 555.19
30858 at: 471.87  st: 552.51  vt: 3.00  dt: 555.51
30857 at: 471.41  st: 548.32  vt: 7.66  dt: 555.98
30861 at: 475.95  st: 555.98  vt: 0.34  dt: 556.32
30856 at: 468.35  st: 543.27  vt: 17.05  dt: 560.32
30863 at: 477.17  st: 560.32  vt: 3.24  dt: 563.56
30860 at: 474.48  st: 555.51  vt: 9.50  dt: 565.01
30855 at: 467.42  st: 542.03  vt: 22.99  dt: 565.03
30864 at: 479.54  st: 563.56  vt: 1.90  dt: 565.46
30866 at: 482.37  st: 565.03  vt: 0.94  dt: 565.96
30847 at: 459.68  st: 532.14  vt: 34.14  dt: 566.27
30868 at: 486.66  st: 565.96  vt: 1.92  dt: 567.88
30862 at: 476.18  st: 556.32  vt: 12.41  dt: 568.73
30859 at: 473.56  st: 555.19  vt: 15.54  dt: 570.73
30871 at: 492.29  st: 568.73  vt: 3.26  dt: 571.98
30869 at: 488.74  st: 566.27  vt: 6.09  dt: 572.36
30865 at: 480.17  st: 565.01  vt: 7.52  dt: 572.53
30872 at: 494.87  st: 570.73  vt: 6.47  dt: 577.20
30875 at: 500.71  st: 572.53  vt: 6.39  dt: 578.92
30876 at: 501.51  st: 577.20  vt: 4.26  dt: 581.46
30870 at: 491.75  st: 567.88  vt: 14.50  dt: 582.39
30878 at: 508.46  st: 581.46  vt: 1.95  dt: 583.40
30874 at: 499.51  st: 572.36  vt: 13.14  dt: 585.50
30880 at: 515.09  st: 583.40  vt: 3.08  dt: 586.48
30879 at: 514.11  st: 582.39  vt: 4.20  dt: 586.59
30877 at: 506.64  st: 578.92  vt: 9.41  dt: 588.33
30883 at: 520.19  st: 586.59  vt: 3.22  dt: 589.81
30867 at: 482.50  st: 565.46  vt: 26.44  dt: 591.89
30881 at: 516.17  st: 585.50  vt: 6.72  dt: 592.22
30887 at: 531.40  st: 592.22  vt: 0.25  dt: 592.47
30885 at: 522.60  st: 589.81  vt: 3.19  dt: 593.00
30889 at: 536.99  st: 593.00  vt: 2.61  dt: 595.61
30882 at: 517.51  st: 586.48  vt: 12.18  dt: 598.65
30873 at: 495.20  st: 571.98  vt: 27.50  dt: 599.48
30888 at: 533.47  st: 592.47  vt: 14.18  dt: 606.65
30893 at: 550.40  st: 606.65  vt: 1.99  dt: 608.64
30892 at: 549.02  st: 599.48  vt: 9.53  dt: 609.01
30890 at: 542.68  st: 595.61  vt: 13.81  dt: 609.42
30891 at: 546.64  st: 598.65  vt: 11.81  dt: 610.47
30894 at: 550.90  st: 608.64  vt: 2.21  dt: 610.85
30896 at: 552.69  st: 609.42  vt: 2.78  dt: 612.20
30898 at: 558.13  st: 610.85  vt: 3.29  dt: 614.14
30897 at: 554.60  st: 610.47  vt: 3.71  dt: 614.18
30899 at: 559.00  st: 612.20  vt: 2.34  dt: 614.54
30895 at: 551.03  st: 609.01  vt: 6.42  dt: 615.43
30884 at: 522.23  st: 588.33  vt: 28.73  dt: 617.06
30902 at: 560.21  st: 614.54  vt: 4.96  dt: 619.50
30886 at: 525.86  st: 591.89  vt: 29.78  dt: 621.67
30906 at: 564.34  st: 621.67  vt: 1.96  dt: 623.63
30903 at: 561.37  st: 615.43  vt: 8.66  dt: 624.09
30901 at: 559.27  st: 614.18  vt: 10.97  dt: 625.15
30905 at: 563.79  st: 619.50  vt: 6.79  dt: 626.29
30907 at: 565.68  st: 623.63  vt: 6.76  dt: 630.39
30904 at: 562.28  st: 617.06  vt: 16.32  dt: 633.38
30900 at: 559.04  st: 614.14  vt: 20.77  dt: 634.91
30910 at: 575.00  st: 626.29  vt: 9.69  dt: 635.98
30912 at: 577.68  st: 633.38  vt: 2.60  dt: 635.98
30909 at: 574.18  st: 625.15  vt: 11.06  dt: 636.21
30916 at: 584.45  st: 636.21  vt: 0.57  dt: 636.78
30917 at: 585.16  st: 636.78  vt: 1.90  dt: 638.68
30911 at: 577.13  st: 630.39  vt: 11.10  dt: 641.49
30915 at: 583.18  st: 635.98  vt: 6.57  dt: 642.55
30919 at: 587.94  st: 641.49  vt: 1.49  dt: 642.99
30914 at: 581.11  st: 635.98  vt: 7.06  dt: 643.04
30913 at: 578.04  st: 634.91  vt: 8.19  dt: 643.10
30920 at: 589.62  st: 642.55  vt: 2.65  dt: 645.20
30923 at: 592.84  st: 643.10  vt: 5.26  dt: 648.36
30922 at: 590.07  st: 643.04  vt: 6.37  dt: 649.42
30918 at: 586.79  st: 638.68  vt: 20.16  dt: 658.84
30908 at: 566.35  st: 624.09  vt: 35.11  dt: 659.21
30921 at: 589.78  st: 642.99  vt: 19.75  dt: 662.74
30929 at: 599.28  st: 662.74  vt: 0.46  dt: 663.21
30928 at: 597.38  st: 659.21  vt: 5.65  dt: 664.85
30927 at: 597.01  st: 658.84  vt: 9.47  dt: 668.31
30926 at: 595.31  st: 649.42  vt: 19.24  dt: 668.65
30931 at: 601.05  st: 664.85  vt: 4.36  dt: 669.22
30932 at: 601.11  st: 668.31  vt: 3.55  dt: 671.87
30925 at: 594.44  st: 648.36  vt: 26.27  dt: 674.63
30924 at: 594.42  st: 645.20  vt: 30.36  dt: 675.56
30934 at: 602.79  st: 669.22  vt: 8.93  dt: 678.15
30933 at: 602.42  st: 668.65  vt: 10.66  dt: 679.31
30937 at: 607.30  st: 675.56  vt: 5.50  dt: 681.06
30935 at: 604.94  st: 671.87  vt: 10.58  dt: 682.45
30939 at: 612.89  st: 679.31  vt: 6.58  dt: 685.89
30930 at: 600.91  st: 663.21  vt: 27.03  dt: 690.24
30936 at: 605.19  st: 674.63  vt: 17.54  dt: 692.17
30941 at: 613.85  st: 682.45  vt: 11.00  dt: 693.45
30940 at: 613.30  st: 681.06  vt: 12.65  dt: 693.71
30945 at: 617.62  st: 693.45  vt: 0.52  dt: 693.97
30942 at: 614.52  st: 685.89  vt: 8.64  dt: 694.52
30943 at: 616.17  st: 690.24  vt: 4.85  dt: 695.09
30938 at: 607.52  st: 678.15  vt: 18.47  dt: 696.62
30946 at: 617.76  st: 693.71  vt: 4.40  dt: 698.11
30948 at: 618.13  st: 694.52  vt: 3.67  dt: 698.19
30949 at: 621.84  st: 695.09  vt: 3.44  dt: 698.53
30947 at: 618.05  st: 693.97  vt: 7.89  dt: 701.87
30954 at: 632.31  st: 701.87  vt: 2.15  dt: 704.02
30944 at: 616.23  st: 692.17  vt: 13.64  dt: 705.82
30951 at: 623.29  st: 698.11  vt: 8.67  dt: 706.79
30957 at: 640.31  st: 706.79  vt: 1.64  dt: 708.43
30955 at: 638.27  st: 704.02  vt: 4.88  dt: 708.89
30952 at: 626.25  st: 698.19  vt: 11.06  dt: 709.25
30958 at: 640.65  st: 708.43  vt: 3.45  dt: 711.88
30956 at: 640.11  st: 705.82  vt: 6.73  dt: 712.55
30959 at: 641.40  st: 708.89  vt: 7.06  dt: 715.95
30953 at: 630.00  st: 698.53  vt: 18.51  dt: 717.03
30964 at: 650.25  st: 717.03  vt: 0.46  dt: 717.50
30961 at: 643.77  st: 711.88  vt: 6.39  dt: 718.26
30965 at: 652.56  st: 717.50  vt: 2.52  dt: 720.02
30963 at: 647.49  st: 715.95  vt: 4.13  dt: 720.08
30967 at: 652.66  st: 720.02  vt: 2.96  dt: 722.98
30950 at: 622.96  st: 696.62  vt: 26.75  dt: 723.37
30968 at: 655.06  st: 720.08  vt: 4.25  dt: 724.33
30960 at: 643.02  st: 709.25  vt: 15.95  dt: 725.20
30970 at: 657.14  st: 723.37  vt: 3.43  dt: 726.80
30972 at: 659.15  st: 725.20  vt: 2.42  dt: 727.62
30962 at: 647.20  st: 712.55  vt: 15.60  dt: 728.15
30973 at: 661.33  st: 726.80  vt: 1.68  dt: 728.48
30974 at: 664.88  st: 727.62  vt: 3.67  dt: 731.28
30976 at: 667.02  st: 728.48  vt: 5.74  dt: 734.22
30975 at: 665.56  st: 728.15  vt: 7.17  dt: 735.32
30971 at: 657.69  st: 724.33  vt: 11.86  dt: 736.19
30977 at: 668.04  st: 731.28  vt: 5.77  dt: 737.05
30981 at: 673.25  st: 737.05  vt: 0.18  dt: 737.23
30978 at: 668.79  st: 734.22  vt: 3.90  dt: 738.12
30983 at: 673.34  st: 738.12  vt: 0.58  dt: 738.70
30980 at: 673.18  st: 736.19  vt: 5.22  dt: 741.41
30982 at: 673.29  st: 737.23  vt: 5.08  dt: 742.31
30984 at: 673.56  st: 738.70  vt: 4.51  dt: 743.22
30969 at: 656.77  st: 722.98  vt: 21.54  dt: 744.52
30985 at: 673.67  st: 741.41  vt: 3.90  dt: 745.31
30979 at: 672.01  st: 735.32  vt: 11.25  dt: 746.57
30988 at: 676.89  st: 744.52  vt: 2.49  dt: 747.01
30991 at: 679.80  st: 747.01  vt: 3.05  dt: 750.06
30987 at: 675.30  st: 743.22  vt: 7.50  dt: 750.72
30989 at: 678.03  st: 745.31  vt: 6.54  dt: 751.84
30990 at: 678.35  st: 746.57  vt: 5.35  dt: 751.92
30986 at: 675.11  st: 742.31  vt: 9.84  dt: 752.15
30996 at: 688.76  st: 752.15  vt: 0.38  dt: 752.53
30997 at: 689.97  st: 752.53  vt: 0.59  dt: 753.12
30993 at: 681.87  st: 750.72  vt: 3.68  dt: 754.40
30966 at: 652.57  st: 718.26  vt: 36.70  dt: 754.96
30992 at: 681.78  st: 750.06  vt: 5.03  dt: 755.08
31000 at: 693.42  st: 754.96  vt: 0.42  dt: 755.38
30995 at: 688.05  st: 751.92  vt: 8.13  dt: 760.05
31001 at: 693.67  st: 755.08  vt: 6.49  dt: 761.58
30994 at: 685.07  st: 751.84  vt: 11.00  dt: 762.84
30998 at: 691.15  st: 753.12  vt: 12.58  dt: 765.70
30999 at: 693.06  st: 754.40  vt: 12.84  dt: 767.24
31007 at: 702.31  st: 767.24  vt: 1.72  dt: 768.97
31003 at: 695.37  st: 760.05  vt: 9.45  dt: 769.51
31009 at: 705.15  st: 769.51  vt: 1.13  dt: 770.63
31005 at: 696.42  st: 762.84  vt: 12.54  dt: 775.38
31002 at: 694.16  st: 755.38  vt: 23.65  dt: 779.03
31011 at: 712.17  st: 775.38  vt: 6.70  dt: 782.08
31004 at: 695.77  st: 761.58  vt: 21.35  dt: 782.93
31008 at: 702.36  st: 768.97  vt: 15.61  dt: 784.58
31006 at: 702.25  st: 765.70  vt: 20.03  dt: 785.73
31014 at: 715.03  st: 782.93  vt: 9.47  dt: 792.40
31017 at: 719.82  st: 792.40  vt: 3.66  dt: 796.06
31010 at: 711.87  st: 770.63  vt: 31.11  dt: 801.74
31015 at: 715.55  st: 784.58  vt: 17.55  dt: 802.13
31013 at: 714.47  st: 782.08  vt: 22.50  dt: 804.59
31021 at: 725.10  st: 804.59  vt: 4.11  dt: 808.69
31022 at: 726.26  st: 808.69  vt: 1.74  dt: 810.44
31020 at: 725.02  st: 802.13  vt: 8.53  dt: 810.66
31012 at: 713.25  st: 779.03  vt: 35.13  dt: 814.15
31016 at: 718.81  st: 785.73  vt: 28.50  dt: 814.23
31025 at: 733.81  st: 814.15  vt: 0.46  dt: 814.61
31019 at: 723.37  st: 801.74  vt: 13.36  dt: 815.10
31024 at: 727.94  st: 810.66  vt: 4.58  dt: 815.23
31027 at: 737.54  st: 814.61  vt: 1.95  dt: 816.56
31028 at: 740.09  st: 815.10  vt: 4.64  dt: 819.74
31026 at: 733.94  st: 814.23  vt: 6.97  dt: 821.20
31032 at: 745.48  st: 821.20  vt: 4.34  dt: 825.54
31029 at: 740.40  st: 815.23  vt: 11.31  dt: 826.55
31033 at: 746.71  st: 825.54  vt: 1.89  dt: 827.42
31030 at: 740.65  st: 816.56  vt: 12.33  dt: 828.89
31034 at: 749.50  st: 826.55  vt: 2.76  dt: 829.31
31023 at: 726.79  st: 810.44  vt: 19.71  dt: 830.15
31035 at: 749.70  st: 827.42  vt: 4.92  dt: 832.35
31038 at: 753.59  st: 830.15  vt: 2.25  dt: 832.40
31040 at: 756.30  st: 832.40  vt: 0.14  dt: 832.54
31018 at: 720.62  st: 796.06  vt: 37.75  dt: 833.81
31036 at: 752.22  st: 828.89  vt: 9.55  dt: 838.43
31042 at: 760.56  st: 833.81  vt: 5.29  dt: 839.09
31037 at: 753.28  st: 829.31  vt: 10.44  dt: 839.74
31031 at: 745.21  st: 819.74  vt: 21.64  dt: 841.38
31044 at: 764.69  st: 839.09  vt: 2.51  dt: 841.61
31043 at: 763.44  st: 838.43  vt: 9.08  dt: 847.51
31045 at: 767.62  st: 839.74  vt: 10.16  dt: 849.90
31041 at: 756.98  st: 832.54  vt: 20.99  dt: 853.53
31039 at: 754.69  st: 832.35  vt: 24.96  dt: 857.31
31048 at: 3.51  st: 3.51  vt: 0.98  dt: 4.49
31051 at: 7.58  st: 7.58  vt: 0.16  dt: 7.75
31052 at: 8.25  st: 8.25  vt: 1.84  dt: 10.09
31054 at: 9.01  st: 10.09  vt: 1.16  dt: 11.25
31047 at: 2.62  st: 2.62  vt: 9.94  dt: 12.55
31056 at: 11.68  st: 12.55  vt: 1.74  dt: 14.29
31050 at: 5.45  st: 5.45  vt: 9.69  dt: 15.15
31049 at: 4.19  st: 4.19  vt: 13.58  dt: 17.78
31055 at: 9.50  st: 11.25  vt: 8.65  dt: 19.90
31053 at: 8.84  st: 8.84  vt: 11.20  dt: 20.04
31058 at: 13.29  st: 15.15  vt: 5.47  dt: 20.62
31059 at: 14.88  st: 17.78  vt: 4.23  dt: 22.01
31062 at: 19.53  st: 20.62  vt: 1.53  dt: 22.15
31060 at: 17.54  st: 19.90  vt: 3.23  dt: 23.13
31065 at: 22.89  st: 23.13  vt: 2.14  dt: 25.27
31063 at: 19.61  st: 22.01  vt: 7.42  dt: 29.44
31061 at: 17.86  st: 20.04  vt: 10.17  dt: 30.21
31067 at: 24.99  st: 29.44  vt: 1.59  dt: 31.03
31069 at: 28.64  st: 31.03  vt: 5.55  dt: 36.58
31066 at: 23.60  st: 25.27  vt: 11.61  dt: 36.89
31068 at: 25.78  st: 30.21  vt: 9.53  dt: 39.74
31064 at: 20.74  st: 22.15  vt: 18.59  dt: 40.75
31057 at: 12.99  st: 14.29  vt: 26.85  dt: 41.14
31073 at: 38.02  st: 40.75  vt: 1.00  dt: 41.75
31071 at: 32.33  st: 36.89  vt: 14.47  dt: 51.36
31046 at: 0.73  st: 0.73  vt: 53.46  dt: 54.20
31076 at: 40.88  st: 51.36  vt: 7.25  dt: 58.60
31077 at: 40.96  st: 54.20  vt: 9.01  dt: 63.20
31078 at: 41.98  st: 58.60  vt: 5.58  dt: 64.18
31074 at: 38.43  st: 41.14  vt: 23.41  dt: 64.55
31072 at: 35.66  st: 39.74  vt: 24.97  dt: 64.71
31075 at: 40.85  st: 41.75  vt: 24.32  dt: 66.07
31079 at: 42.60  st: 63.20  vt: 3.59  dt: 66.79
31084 at: 48.01  st: 66.79  vt: 2.26  dt: 69.05
31080 at: 42.96  st: 64.18  vt: 5.75  dt: 69.94
31070 at: 30.22  st: 36.58  vt: 36.16  dt: 72.74
31085 at: 49.20  st: 69.05  vt: 5.58  dt: 74.63
31087 at: 52.29  st: 72.74  vt: 5.43  dt: 78.16
31082 at: 47.11  st: 64.71  vt: 13.92  dt: 78.64
31083 at: 47.54  st: 66.07  vt: 12.65  dt: 78.72
31086 at: 51.24  st: 69.94  vt: 9.19  dt: 79.12
31089 at: 55.94  st: 78.16  vt: 5.79  dt: 83.96
31092 at: 57.38  st: 79.12  vt: 5.05  dt: 84.17
31090 at: 56.47  st: 78.64  vt: 6.42  dt: 85.06
31094 at: 59.29  st: 84.17  vt: 1.47  dt: 85.64
31095 at: 59.66  st: 85.06  vt: 0.61  dt: 85.67
31091 at: 56.63  st: 78.72  vt: 7.37  dt: 86.09
31097 at: 63.42  st: 85.67  vt: 5.35  dt: 91.02
31088 at: 54.19  st: 74.63  vt: 16.97  dt: 91.60
31098 at: 64.46  st: 86.09  vt: 5.53  dt: 91.62
31081 at: 46.97  st: 64.55  vt: 31.59  dt: 96.15
31100 at: 72.12  st: 91.60  vt: 8.71  dt: 100.31
31102 at: 73.21  st: 96.15  vt: 4.43  dt: 100.57
31093 at: 58.97  st: 83.96  vt: 17.34  dt: 101.30
31104 at: 75.30  st: 100.57  vt: 3.13  dt: 103.70
31105 at: 76.37  st: 101.30  vt: 2.55  dt: 103.85
31103 at: 73.78  st: 100.31  vt: 4.27  dt: 104.58
31096 at: 60.82  st: 85.64  vt: 19.02  dt: 104.66
31101 at: 73.18  st: 91.62  vt: 17.25  dt: 108.87
31108 at: 80.46  st: 104.58  vt: 4.42  dt: 109.01
31109 at: 80.49  st: 104.66  vt: 4.65  dt: 109.31
31110 at: 82.65  st: 108.87  vt: 1.24  dt: 110.11
31113 at: 90.03  st: 110.11  vt: 0.21  dt: 110.32
31112 at: 89.62  st: 109.31  vt: 1.67  dt: 110.98
31115 at: 92.03  st: 110.98  vt: 1.66  dt: 112.64
31116 at: 92.56  st: 112.64  vt: 2.29  dt: 114.93
31107 at: 78.09  st: 103.85  vt: 11.88  dt: 115.72
31117 at: 93.32  st: 114.93  vt: 1.84  dt: 116.77
31099 at: 68.88  st: 91.02  vt: 26.48  dt: 117.50
31111 at: 87.31  st: 109.01  vt: 10.46  dt: 119.47
31119 at: 97.26  st: 116.77  vt: 3.08  dt: 119.85
31122 at: 99.60  st: 119.85  vt: 1.25  dt: 121.10
31106 at: 77.31  st: 103.70  vt: 25.99  dt: 129.70
31121 at: 98.70  st: 119.47  vt: 11.88  dt: 131.35
31123 at: 99.90  st: 121.10  vt: 10.31  dt: 131.41
31120 at: 97.93  st: 117.50  vt: 14.31  dt: 131.81
31127 at: 104.44  st: 131.81  vt: 1.72  dt: 133.53
31124 at: 100.63  st: 129.70  vt: 4.33  dt: 134.02
31114 at: 90.78  st: 110.32  vt: 24.16  dt: 134.49
31129 at: 108.86  st: 134.02  vt: 0.94  dt: 134.97
31131 at: 109.55  st: 134.97  vt: 0.01  dt: 134.98
31128 at: 107.05  st: 133.53  vt: 1.56  dt: 135.09
31118 at: 94.18  st: 115.72  vt: 20.58  dt: 136.31
31132 at: 110.80  st: 134.98  vt: 2.70  dt: 137.68
31126 at: 103.79  st: 131.41  vt: 6.32  dt: 137.73
31125 at: 102.96  st: 131.35  vt: 7.09  dt: 138.43
31135 at: 114.48  st: 137.68  vt: 1.32  dt: 139.00
31138 at: 116.52  st: 139.00  vt: 0.26  dt: 139.26
31137 at: 116.37  st: 138.43  vt: 1.24  dt: 139.68
31133 at: 112.60  st: 135.09  vt: 9.44  dt: 144.53
31141 at: 125.29  st: 144.53  vt: 0.63  dt: 145.16
31140 at: 121.63  st: 139.68  vt: 6.30  dt: 145.98
31136 at: 115.63  st: 137.73  vt: 8.97  dt: 146.70
31130 at: 109.41  st: 134.49  vt: 13.65  dt: 148.13
31145 at: 126.58  st: 148.13  vt: 2.90  dt: 151.03
31134 at: 112.81  st: 136.31  vt: 14.97  dt: 151.28
31147 at: 133.84  st: 151.28  vt: 0.20  dt: 151.48
31146 at: 133.29  st: 151.03  vt: 3.12  dt: 154.16
31149 at: 135.22  st: 154.16  vt: 2.37  dt: 156.53
31143 at: 125.86  st: 145.98  vt: 13.30  dt: 159.28
31144 at: 126.07  st: 146.70  vt: 13.40  dt: 160.10
31151 at: 142.17  st: 159.28  vt: 1.13  dt: 160.41
31153 at: 142.52  st: 160.41  vt: 0.74  dt: 161.15
31152 at: 142.40  st: 160.10  vt: 2.65  dt: 162.75
31139 at: 120.10  st: 139.26  vt: 25.09  dt: 164.34
31156 at: 143.07  st: 164.34  vt: 4.19  dt: 168.54
31157 at: 143.43  st: 168.54  vt: 10.07  dt: 178.61
31142 at: 125.81  st: 145.16  vt: 34.59  dt: 179.75
31148 at: 134.00  st: 151.48  vt: 28.55  dt: 180.02
31159 at: 148.51  st: 179.75  vt: 2.52  dt: 182.27
31158 at: 148.28  st: 178.61  vt: 4.39  dt: 182.99
31160 at: 150.58  st: 180.02  vt: 4.69  dt: 184.72
31163 at: 155.42  st: 184.72  vt: 2.29  dt: 187.01
31150 at: 138.27  st: 156.53  vt: 31.31  dt: 187.84
31161 at: 151.20  st: 182.27  vt: 8.85  dt: 191.11
31155 at: 142.87  st: 162.75  vt: 34.70  dt: 197.46
31162 at: 151.75  st: 182.99  vt: 17.72  dt: 200.72
31154 at: 142.68  st: 161.15  vt: 41.25  dt: 202.40
31166 at: 166.64  st: 191.11  vt: 11.54  dt: 202.66
31164 at: 156.52  st: 187.01  vt: 15.74  dt: 202.74
31165 at: 157.47  st: 187.84  vt: 18.81  dt: 206.66
31170 at: 171.24  st: 202.66  vt: 6.97  dt: 209.63
31167 at: 166.95  st: 197.46  vt: 14.32  dt: 211.77
31171 at: 172.52  st: 202.74  vt: 10.14  dt: 212.88
31172 at: 172.94  st: 206.66  vt: 6.59  dt: 213.25
31174 at: 177.42  st: 211.77  vt: 2.87  dt: 214.64
31176 at: 183.48  st: 213.25  vt: 2.23  dt: 215.48
31178 at: 185.64  st: 215.48  vt: 1.53  dt: 217.01
31179 at: 186.90  st: 217.01  vt: 2.13  dt: 219.14
31173 at: 174.67  st: 209.63  vt: 9.76  dt: 219.38
31181 at: 190.15  st: 219.38  vt: 2.66  dt: 222.05
31169 at: 170.97  st: 202.40  vt: 20.28  dt: 222.68
31180 at: 189.58  st: 219.14  vt: 4.20  dt: 223.34
31183 at: 192.38  st: 222.68  vt: 0.96  dt: 223.65
31184 at: 192.45  st: 223.34  vt: 3.33  dt: 226.67
31182 at: 192.01  st: 222.05  vt: 4.77  dt: 226.82
31177 at: 183.76  st: 214.64  vt: 18.42  dt: 233.07
31175 at: 181.25  st: 212.88  vt: 22.30  dt: 235.17
31187 at: 196.22  st: 226.82  vt: 8.40  dt: 235.22
31190 at: 203.37  st: 235.22  vt: 0.59  dt: 235.81
31191 at: 205.90  st: 235.81  vt: 1.69  dt: 237.50
31192 at: 206.58  st: 237.50  vt: 3.78  dt: 241.28
31193 at: 207.72  st: 241.28  vt: 1.19  dt: 242.47
31188 at: 199.67  st: 233.07  vt: 9.78  dt: 242.84
31168 at: 168.32  st: 200.72  vt: 42.68  dt: 243.39
31186 at: 195.75  st: 226.67  vt: 19.26  dt: 245.93
31189 at: 201.29  st: 235.17  vt: 15.86  dt: 251.03
31196 at: 210.79  st: 243.39  vt: 10.75  dt: 254.14
31199 at: 214.18  st: 254.14  vt: 1.64  dt: 255.79
31194 at: 208.57  st: 242.47  vt: 19.06  dt: 261.52
31195 at: 208.99  st: 242.84  vt: 22.50  dt: 265.34
31197 at: 212.43  st: 245.93  vt: 20.36  dt: 266.28
31202 at: 218.27  st: 265.34  vt: 1.30  dt: 266.64
31201 at: 218.00  st: 261.52  vt: 7.01  dt: 268.53
31200 at: 215.32  st: 255.79  vt: 17.37  dt: 273.16
31206 at: 222.38  st: 273.16  vt: 0.34  dt: 273.49
31198 at: 213.17  st: 251.03  vt: 24.16  dt: 275.19
31205 at: 219.95  st: 268.53  vt: 9.57  dt: 278.10
31208 at: 226.02  st: 275.19  vt: 3.04  dt: 278.23
31209 at: 226.89  st: 278.10  vt: 0.57  dt: 278.67
31185 at: 193.52  st: 223.65  vt: 56.85  dt: 280.50
31207 at: 225.82  st: 273.49  vt: 9.93  dt: 283.42
31211 at: 232.29  st: 278.67  vt: 5.10  dt: 283.78
31204 at: 219.79  st: 266.64  vt: 23.59  dt: 290.23
31210 at: 228.93  st: 278.23  vt: 12.10  dt: 290.33
31212 at: 238.86  st: 280.50  vt: 10.03  dt: 290.53
31215 at: 243.43  st: 290.23  vt: 1.38  dt: 291.61
31216 at: 244.37  st: 290.33  vt: 2.69  dt: 293.02
31219 at: 248.40  st: 293.02  vt: 0.17  dt: 293.19
31220 at: 253.09  st: 293.19  vt: 0.33  dt: 293.52
31214 at: 243.07  st: 283.78  vt: 10.04  dt: 293.82
31213 at: 239.34  st: 283.42  vt: 11.73  dt: 295.15
